,2004,2005
06/25 18:50:00,1.2525011394927617,1.0417195372448127
06/25 19:00:00,1.2496048894326788,1.0508525128908695
06/25 19:10:00,1.2525011394927617,1.0544353803583633
06/25 19:20:00,1.2471891269539284,1.0544353803583633
06/25 19:30:00,1.247436441912026,1.0510386371180025
06/25 19:40:00,1.2476837568701238,1.0523845722585694
06/25 19:50:00,1.2242786283223164,1.047960080276067
06/25 20:00:00,1.2008734997745087,1.0390798540574768
06/25 20:10:00,1.2173522724753094,1.0351383785408679
06/25 20:20:00,1.2005785838910088,1.0351383785408679
06/25 20:30:00,1.1949034109223078,1.0351383785408679
06/25 20:40:00,1.194351753787602,1.0351383785408679
06/25 20:50:00,1.1892004034141683,1.0436592196646957
06/25 21:00:00,1.1892282379536065,1.0511935107427188
06/25 21:10:00,1.187395983153412,1.047960080276067
06/25 21:20:00,1.179336898249811,1.0466141451355
06/25 21:30:00,1.1746453743720413,1.0466141451355
06/25 21:40:00,1.1699538504942715,1.0466141451355
06/25 21:50:00,1.1317688218518804,1.0516092535138595
06/25 22:00:00,1.0893799303668215,1.0536155291373843
06/25 22:10:00,1.0711835929101672,1.0576242783487464
06/25 22:20:00,1.0726795441553159,1.0576242783487464
06/25 22:30:00,1.1096394960874982,1.0624302004805424
06/25 22:40:00,1.0726795441553159,1.0604239248570175
06/25 22:50:00,1.1096394960874982,1.0543083292995183
06/25 23:00:00,1.1465994480196804,1.0543083292995183
06/25 23:10:00,1.1006100086110686,1.0447288571048428
06/25 23:20:00,1.1351944893299069,1.0381851771880997
06/25 23:30:00,1.1318375147775448,1.0296316078235308
06/25 23:40:00,1.1170745252089043,1.0296316078235308
06/25 23:50:00,1.0974004920004565,1.0203241091117472
06/26 00:00:00,1.1583003789194588,1.0185411723041649
06/26 00:10:00,1.132286333016026,1.0266711754404763
06/26 00:20:00,1.0655621539093827,1.0302530840236244
06/26 00:30:00,,1.0261463945565592
06/26 00:40:00,,1.0266711754404763
06/26 00:50:00,,1.021256842456373
06/26 01:00:00,,1.021256842456373
06/26 01:10:00,,1.0371802600406976
06/26 01:20:00,,1.021256842456373
06/26 01:30:00,,1.0231294451449555
06/26 01:40:00,,1.0106252646443832
06/26 01:50:00,,1.0231294451449555
06/26 02:00:00,,1.043355930636079
06/26 02:10:00,,1.040176841239397
06/26 02:20:00,,1.040176841239397
06/26 02:30:00,,1.0380202918020798
06/26 02:40:00,,1.0380202918020798
06/26 02:50:00,,1.0380202918020798
06/26 03:00:00,,1.0239168349667742
06/26 03:10:00,,1.0364489173387699
06/26 03:20:00,,1.0388843574224427
06/26 03:30:00,,1.049816939060778
06/26 03:40:00,,1.076074219944694
06/26 03:50:00,,1.1081294525167735
06/26 04:00:00,,1.1620682028000413
06/26 04:10:00,,1.171312621536432
06/26 04:20:00,,1.1876556795067974
06/26 04:30:00,,1.1940197302383457
06/26 04:40:00,,1.1970155435681582
06/26 04:50:00,,1.1982651550411139
06/26 05:00:00,,1.1997436221913984
06/26 05:10:00,,1.1998648556634848
06/26 05:20:00,,1.2008548624356141
06/26 05:30:00,,1.201601576112231
06/26 05:40:00,,1.2027264789111838
06/26 05:50:00,,1.2027264789111838
06/26 06:00:00,,1.2027264789111838
06/26 06:10:00,,1.2138445655531587
06/26 06:20:00,,1.2052860253227915
06/26 06:30:00,,1.2058393950288064
06/26 06:40:00,,1.2168522354055789
06/26 06:50:00,,1.2171999043518018
06/26 07:00:00,,1.2199100149188526
06/26 07:10:00,,1.2171999043518018
06/26 07:20:00,,1.2222066090208155
06/26 07:30:00,,1.2199100149188526
06/26 07:40:00,,1.2199100149188526
06/26 07:50:00,,1.2199100149188526
06/26 08:00:00,,1.206501667374662
06/26 08:10:00,1.111051426525398,1.205780395096793
06/26 08:20:00,1.042176341363792,1.2038841631364918
06/26 08:30:00,0.9585887333078154,1.2054492589238652
06/26 08:40:00,0.9598123844934167,1.2054492589238652
06/26 08:50:00,0.9585887333078154,1.2050152723710414
06/26 09:00:00,0.9817380847717267,1.20629512853482
06/26 09:10:00,0.9544383116973656,1.2052252801614336
06/26 09:20:00,0.9501166775398306,1.2092013398995614
06/26 09:30:00,0.9457950433822957,1.2142917291880093
06/26 09:40:00,0.9439620588167188,1.216813084989433
06/26 09:50:00,0.9457950433822957,1.2192752373219045
06/26 10:00:00,0.9501166775398306,1.2183149384775807
06/26 10:10:00,0.9457950433822957,1.2140746424125428
06/26 10:20:00,0.9449760085896528,1.2131306518574076
06/26 10:30:00,0.9441569737970097,1.2121052586600083
06/26 10:40:00,0.9435466551355373,1.211555462407651
06/26 10:50:00,0.9429363364740647,1.2104788178471424
06/26 11:00:00,0.9523727174741952,1.2104788178471424
06/26 11:10:00,0.9618090984743257,1.2106495417923233
06/26 11:20:00,0.9710729660148929,1.208824548427582
06/26 11:30:00,0.9803368335554602,1.2082256932880844
06/26 11:40:00,0.9834362271968202,1.2076153129164207
06/26 11:50:00,0.9865356208381802,1.2056618652123519
06/26 12:00:00,0.9953519171761267,1.2067800119216958
06/26 12:10:00,1.0021572882163363,1.2067800119216958
06/26 12:20:00,0.9988939288428846,1.2045835734815709
06/26 12:30:00,1.00234911114545,1.202042440492615
06/26 12:40:00,0.9992174236227835,1.2003202110831266
06/26 12:50:00,1.0028042777761341,1.2008675686306396
06/26 13:00:00,1.000847714503886,1.198671758059866
06/26 13:10:00,1.005609692907655,1.1957181285640757
06/26 13:20:00,1.004485989015433,1.1923656324150058
06/26 13:30:00,1.003362285123211,1.193976841902741
06/26 13:40:00,0.9993325327181356,1.1959738738562233
06/26 13:50:00,0.999773914204633,1.192615857896786
06/26 14:00:00,0.9993325327181356,1.1924509750640127
06/26 14:10:00,0.993589228374415,1.1935386213442571
06/26 14:20:00,0.993589228374415,1.1916044723865564
06/26 14:30:00,0.997227502885962,1.1920531207338072
06/26 14:40:00,0.9995557200615461,1.1895153856638674
06/26 14:50:00,1.0008421951876896,1.1842097973661065
06/26 15:00:00,1.00264755990771,1.1796948874416175
06/26 15:10:00,1.008752898609327,1.1788281141779937
06/26 15:20:00,1.0195285252118005,1.1789614258851122
06/26 15:30:00,1.0195285252118005,1.1728383322307296
06/26 15:40:00,1.0195285252118005,1.171832289151173
06/26 15:50:00,1.0211383405323622,1.1688421281631756
06/26 16:00:00,1.0233439928227297,1.1632461634188114
06/26 16:10:00,1.028448268578328,1.1688421281631756
06/26 16:20:00,1.0305532984105017,1.1688421281631756
06/26 16:30:00,1.0306645309931373,1.15255580144282
06/26 16:40:00,1.0306645309931373,1.15255580144282
06/26 16:50:00,1.0334167421729212,1.1494178431756348
06/26 17:00:00,1.0410878778691006,1.14363892731852
06/26 17:10:00,1.0515581093769355,1.1498708637755444
06/26 17:20:00,1.0515581093769355,1.1468187199356326
06/26 17:30:00,1.0593972297686096,1.1445715378509997
06/26 17:40:00,1.0683133357483106,1.1409026723732272
06/26 17:50:00,1.0620738806312393,1.1332104231329443
06/26 18:00:00,1.0553744758025838,1.1273783255383996
06/26 18:10:00,1.0623228276578678,1.1148991575740859
06/26 18:20:00,1.0592071045836717,1.1043450723406822
06/26 18:30:00,1.0575784060686626,1.103575547478273
06/26 18:40:00,1.055509378985588,1.103575547478273
06/26 18:50:00,1.0540552826387342,1.103575547478273
06/26 19:00:00,1.0529636159381117,1.0971136829081636
06/26 19:10:00,1.0400559314812428,1.0794877779566003
06/26 19:20:00,1.0386666251091432,1.0794877779566003
06/26 19:30:00,1.0491672340759939,1.0779213206803882
06/26 19:40:00,1.0491672340759939,1.062594441801157
06/26 19:50:00,1.062817984599709,1.0652089719230329
06/26 20:00:00,1.062817984599709,1.0549219518071322
06/26 20:10:00,1.0767030395338744,1.0415679518416465
06/26 20:20:00,1.0636129225126274,1.0408075484163217
06/26 20:30:00,1.0767030395338744,1.0349340046660926
06/26 20:40:00,1.07286468412163,1.0304258201789462
06/26 20:50:00,1.0647041333302356,1.0300316652625507
06/26 21:00:00,1.068737441512026,1.0300316652625507
06/26 21:10:00,1.0694748343742557,1.0276194038253874
06/26 21:20:00,1.068737441512026,1.0178383869526293
06/26 21:30:00,1.0711120174990425,1.0182760388825072
06/26 21:40:00,1.0608926779223493,1.0182760388825072
06/26 21:50:00,1.0585466547429645,1.0182760388825072
06/26 22:00:00,1.058518101935333,1.0182760388825072
06/26 22:10:00,1.053830999895522,1.0178383869526293
06/26 22:20:00,1.0306649059365258,1.0210389582225834
06/26 22:30:00,1.0307079692690106,1.0272924078568002
06/26 22:40:00,1.013157198977373,1.028375562777572
06/26 22:50:00,0.9797659521477592,1.0326541454649043
06/26 23:00:00,0.9618762726621554,1.0573152312866814
06/26 23:10:00,0.9517746743418491,1.0731032332593147
06/26 23:20:00,0.9618762726621554,1.0789946148051344
06/26 23:30:00,0.9548031349522412,1.0920033778365263
06/26 23:40:00,0.9649164182870666,1.0899637138918086
06/26 23:50:00,0.9649164182870666,1.0986111271981636
06/27 00:00:00,0.9634519675205688,1.1025095347969587
06/27 00:10:00,0.9704390494388817,1.1015940415439478
06/27 00:20:00,0.9674300436402932,1.1015940415439478
06/27 00:30:00,0.9577904146454863,1.1015940415439478
06/27 00:40:00,0.9613710398907155,1.0991655851629512
06/27 00:50:00,0.9456661134489752,1.0982459996574563
06/27 01:00:00,0.9411754371102855,1.1008463054152742
06/27 01:10:00,0.9407834867581824,1.1111784050650768
06/27 01:20:00,0.9359641442973861,1.1176160617940147
06/27 01:30:00,0.9389572293480072,1.1340549475514223
06/27 01:40:00,0.9346705352046468,1.1351295795204739
06/27 01:50:00,0.933113776074972,1.1304272635689603
06/27 02:00:00,0.9270849697713114,1.1257535090799997
06/27 02:10:00,0.9317676907109875,1.1272334165807594
06/27 02:20:00,0.9283514794462071,1.1304272635689603
06/27 02:30:00,0.927005880407588,1.1315018955380118
06/27 02:40:00,0.9420189395931198,1.143238465343906
06/27 02:50:00,0.9409450293004311,1.1315018955380118
06/27 03:00:00,0.9439407953560148,1.1304272635689603
06/27 03:10:00,0.9488576655679317,1.1304272635689603
06/27 03:20:00,0.9529068952362238,1.1304272635689603
06/27 03:30:00,0.9557214491708468,1.1304272635689603
06/27 03:40:00,0.9589356293113498,1.1159577689952076
06/27 03:50:00,0.9584744789891712,1.1079852682268794
06/27 04:00:00,0.9591114832567248,1.101671060257358
06/27 04:10:00,0.9616370585702525,1.0977328997181532
06/27 04:20:00,0.9616370585702525,1.095627077971883
06/27 04:30:00,0.9651636500336002,1.0865553334055593
06/27 04:40:00,0.9668292127166759,1.086408264796244
06/27 04:50:00,0.9686645353664215,1.0854071671318501
06/27 05:00:00,0.9733871178465808,1.0854071671318501
06/27 05:10:00,0.9763568542683863,1.0854071671318501
06/27 05:20:00,0.9763568542683863,1.0854071671318501
06/27 05:30:00,0.9766653783603495,1.0854071671318501
06/27 05:40:00,0.9776422343679225,1.0897610786013776
06/27 05:50:00,0.9776422343679225,1.0897610786013776
06/27 06:00:00,0.9784858181443568,1.0897610786013776
06/27 06:10:00,0.9793031359415023,1.0897610786013776
06/27 06:20:00,0.9795395448771603,1.0909520689052135
06/27 06:30:00,0.9808458302021664,1.093122435777527
06/27 06:40:00,0.9822429336518341,1.0974546261511378
06/27 06:50:00,0.9838383085531044,1.1085078928253251
06/27 07:00:00,0.9848491859752504,1.1224866059467626
06/27 07:10:00,0.9861552374978144,1.1222083323797472
06/27 07:20:00,0.9889611696655993,1.1252734775248758
06/27 07:30:00,0.9889611696655993,1.1310519151726957
06/27 07:40:00,0.9905493015213676,1.1358948975369172
06/27 07:50:00,0.9901223985015342,1.1361731711039327
06/27 08:00:00,0.9916865198858035,1.1439381439933312
06/27 08:10:00,0.9934118007676267,1.182785138819176
06/27 08:20:00,0.9943270077729187,1.1786607183473963
06/27 08:30:00,0.998538589693705,1.196938379446468
06/27 08:40:00,1.002870567892809,1.1995294075403415
06/27 08:50:00,1.005926011573989,1.2000783349144744
06/27 09:00:00,1.0057848955863244,1.2005033083665952
06/27 09:10:00,1.005525528374799,1.2014429746072333
06/27 09:20:00,1.002633102004513,1.2040399871477896
06/27 09:30:00,1.0057848955863244,1.2156445634484765
06/27 09:40:00,1.00627739476182,1.2166228223120925
06/27 09:50:00,1.0113596164209882,1.205902282535435
06/27 10:00:00,1.015794422774669,1.2033509428677371
06/27 10:10:00,1.0204606091993105,1.2116146502250194
06/27 10:20:00,1.0256212541726142,1.2205645138416141
06/27 10:30:00,1.0256212541726142,1.2307288669580303
06/27 10:40:00,1.0256212541726142,1.2307288669580303
06/27 10:50:00,1.0223863117310648,1.2307569852536828
06/27 11:00:00,1.0198965594685503,1.2307569852536828
06/27 11:10:00,1.0203268007672541,1.2241822258655326
06/27 11:20:00,1.0206426185943334,1.223340998632469
06/27 11:30:00,1.0211478403255558,1.2224098509386463
06/27 11:40:00,1.0246160213426583,1.2280077897601154
06/27 11:50:00,1.026049578257246,1.2357604991463007
06/27 12:00:00,1.0243449138569125,1.2353355256941798
06/27 12:10:00,1.0243449138569125,1.2348067078361962
06/27 12:20:00,1.027272503609244,1.2312698531898367
06/27 12:30:00,1.0309765088745282,1.2300948969128669
06/27 12:40:00,1.0307676023391452,1.2239457133228546
06/27 12:50:00,1.0338582946113206,1.2148773700805346
06/27 13:00:00,1.0373200541498284,1.2239457133228546
06/27 13:10:00,1.0373200541498284,1.222154232214586
06/27 13:20:00,1.0373200541498284,1.2323505125185807
06/27 13:30:00,1.0373200541498284,1.2323505125185807
06/27 13:40:00,1.0373200541498284,1.2192678375499602
06/27 13:50:00,1.0432816108256908,1.2119909754159088
06/27 14:00:00,1.0470266230113952,1.2119909754159088
06/27 14:10:00,1.049672072952923,1.2119909754159088
06/27 14:20:00,1.0536128104369302,1.2192678375499602
06/27 14:30:00,1.0536128104369302,1.230265694134264
06/27 14:40:00,1.0554529326293,1.2167993068118794
06/27 14:50:00,1.0559148218314947,1.208871751559194
06/27 15:00:00,1.0602109116344074,1.2057743103034566
06/27 15:10:00,1.0647484110072822,1.20573686899953
06/27 15:20:00,1.0664356781955535,1.209394020718519
06/27 15:30:00,1.069281473072727,1.2029396001628818
06/27 15:40:00,1.0721479678266173,1.1994740648069468
06/27 15:50:00,1.0721479678266173,1.1985936925478933
06/27 16:00:00,1.0768261390610099,1.2007405005201819
06/27 16:10:00,1.0845507661381033,1.1999094888718314
06/27 16:20:00,1.0845507661381033,1.1999094888718314
06/27 16:30:00,1.1105621625916005,1.197385434867118
06/27 16:40:00,1.1283290915193818,1.1983965287984213
06/27 16:50:00,1.1453698393023946,1.2007153135637558
06/27 17:00:00,1.159408110541416,1.2002207891682146
06/27 17:10:00,1.1651286588975145,1.198936620633487
06/27 17:20:00,1.1692094754929678,1.2000577031944553
06/27 17:30:00,1.1679858373607255,1.200408667186166
06/27 17:40:00,1.1757767970261872,1.200408667186166
06/27 17:50:00,1.187121811030203,1.194185755211944
06/27 18:00:00,1.1976815568651822,1.193207708607686
06/27 18:10:00,1.1954267268117942,1.193207708607686
06/27 18:20:00,1.1930563421817197,1.1918230369222214
06/27 18:30:00,1.2042135408351937,1.192004532121806
06/27 18:40:00,1.2077419253716948,1.1959621153543134
06/27 18:50:00,1.2116196668698564,1.2016612202436971
06/27 19:00:00,1.205019670126834,1.2016612202436971
06/27 19:10:00,1.2246338918823743,1.1998520781411481
06/27 19:20:00,1.205019670126834,1.1974820180510788
06/27 19:30:00,1.2246338918823743,1.196151935677905
06/27 19:40:00,1.227743124666925,1.196151935677905
06/27 19:50:00,1.2147305853849024,1.202760504578504
06/27 20:00:00,1.21282237176748,1.1956101066269893
06/27 20:10:00,1.212573349284578,1.1888657152415638
06/27 20:20:00,1.1996981914114389,1.1827301781345563
06/27 20:30:00,1.2114178439530612,1.1827301781345563
06/27 20:40:00,1.2021662308220182,1.1827301781345563
06/27 20:50:00,1.1984653923599038,1.1826795975542392
06/27 21:00:00,1.1973824402949416,1.19462568191862
06/27 21:10:00,1.1965156695934978,1.19462568191862
06/27 21:20:00,1.1917280906955512,1.1826795975542392
06/27 21:30:00,1.1765583508642918,1.1826795975542392
06/27 21:40:00,1.1565893647456198,1.184041191868176
06/27 21:50:00,1.13629275275067,1.184041191868176
06/27 22:00:00,1.1289017038067597,1.184000971216037
06/27 22:10:00,1.119363931816365,1.1783135233324233
06/27 22:20:00,1.1022151017720212,1.1783135233324233
06/27 22:30:00,1.111701568890878,1.1783135233324233
06/27 22:40:00,1.1036101293527687,1.174912308895205
06/27 22:50:00,1.0889630644344144,1.1707194808369605
06/27 23:00:00,1.0850470038126825,1.1723743515169485
06/27 23:10:00,1.0826842633896652,1.1743968672726215
06/27 23:20:00,1.0826842633896652,1.1743968672726215
06/27 23:30:00,1.0692662987322161,1.1743968672726215
06/27 23:40:00,1.0678448124496913,1.1758974541597047
06/27 23:50:00,1.0643939194044587,1.1769983690448664
06/28 00:00:00,1.054819597510092,1.1790134288704732
06/28 00:10:00,1.054819597510092,1.175790158806627
06/28 00:20:00,1.0554624411097393,1.1758138719482507
06/28 00:30:00,1.0634484026141515,1.1760032718105995
06/28 00:40:00,1.062109312211896,1.176656353582275
06/28 00:50:00,1.0545222443423206,1.1751627027909524
06/28 01:00:00,1.0381360982701273,1.1787766853380055
06/28 01:10:00,1.0281394461476872,1.1820803843823051
06/28 01:20:00,1.0310676145933364,1.1811706060766738
06/28 01:30:00,1.0278936079644692,1.1810960330734854
06/28 01:40:00,1.0253023225674012,1.1848722432461636
06/28 01:50:00,1.0247621276603587,1.1859842500239064
06/28 02:00:00,1.0324812140181754,1.192713951804204
06/28 02:10:00,1.0399853948296172,1.1930743555191223
06/28 02:20:00,1.0365512229585367,1.193652687054608
06/28 02:30:00,1.0352221595611313,1.1945633392794508
06/28 02:40:00,1.0506439073563203,1.2021697722823237
06/28 02:50:00,1.0507413234481076,1.2050450727651703
06/28 03:00:00,1.0392767405871528,1.2031330437858971
06/28 03:10:00,1.0375852001480919,1.2049479096217992
06/28 03:20:00,1.0378021532226274,1.2096036277256559
06/28 03:30:00,1.037598641566837,1.2147254445132416
06/28 03:40:00,1.037598641566837,1.220642149893233
06/28 03:50:00,1.037598641566837,1.216001814814151
06/28 04:00:00,1.034951692309761,1.216001814814151
06/28 04:10:00,1.0323511419057088,1.216001814814151
06/28 04:20:00,1.030409221383925,1.2147254445132416
06/28 04:30:00,1.0280219923030127,1.216001814814151
06/28 04:40:00,1.0267445959344421,1.216001814814151
06/28 04:50:00,1.024664887791292,1.216001814814151
06/28 05:00:00,1.0233087546378217,1.2220579735873462
06/28 05:10:00,1.0233087546378217,1.225764923366869
06/28 05:20:00,1.0233087546378217,1.225764923366869
06/28 05:30:00,1.0227567096340022,1.225764923366869
06/28 05:40:00,1.0216198492535757,1.221124588287787
06/28 05:50:00,1.0216198492535757,1.2220053920128375
06/28 06:00:00,1.0221919227140608,1.2220053920128375
06/28 06:10:00,1.0192033759924142,1.2220053920128375
06/28 06:20:00,1.0176102457229486,1.2220053920128375
06/28 06:30:00,1.0153174283063278,1.2196327828133735
06/28 06:40:00,1.0153174283063278,1.2196327828133735
06/28 06:50:00,1.0146674398575275,1.2253187677781698
06/28 07:00:00,1.0135540080569059,1.2253187677781698
06/28 07:10:00,1.0110470226185908,1.2196327828133735
06/28 07:20:00,1.0089197303722295,1.2195047701186985
06/28 07:30:00,1.010161031258018,1.2253187677781698
